procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  73308    428 152500    0    0 67925    10 1007 1136  0  2 75 23  0 2025-04-19 14:57:43
 0  0      0  69528    668 156396    0    0   823     5  380  638  0  0 99  0  0 2025-04-19 14:57:48
 3  2      0  65392    288 157912    0    0 166750    11 2037 2158  1  4 33 61  0 2025-04-19 14:57:53
 6  0      0  85500    544 140496    0    0 79137    20 1081 1205  0  2 75 22  0 2025-04-19 14:57:58
 0  0      0  74412    792 151460    0    0  2228     6  401  599  0  0 99  0  0 2025-04-19 14:58:03
 0  0      0 116808    196 111548    0    0 145425    10 2099 2463  1  3 50 45  0 2025-04-19 14:58:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  72896    856 153828    0    0 10893     6  545  760  0  1 72 26  0 2025-04-19 14:58:13
 2  2      0  66920    864 157108    0    0 52447    18 1192 1541  1  2 88  9  0 2025-04-19 14:58:19
 0  0      0  67276   1940 156176    0    0 62943    15 1088 1177  0  2 77 21  0 2025-04-19 14:58:24
 0  0      0  67276   1948 156252    0    0    13    18  397  598  0  0 99  0  0 2025-04-19 14:58:29
 0  0      0  69900    684 158168    0    0 86382    14 1456 1660  1  3 79 17  0 2025-04-19 14:58:34
 0  0      0  93256    712 134332    0    0  1606     6  442  623  0  0 99  0  0 2025-04-19 14:58:39
 0  0      0  93020    400 133072    0    0 109006    22 1773 1937  1  3 67 29  0 2025-04-19 14:58:44
 0  0      0  66460   1000 159812    0    0 17386    30  550  675  0  1 98  1  0 2025-04-19 14:58:49
 4  1      0  66520    352 153836    0    0 50060    15 1158 1413  1  2 87 10  0 2025-04-19 14:58:54
 2  0      0  77452    692 145256    0    0 25742     2  680  877  0  1 92  7  0 2025-04-19 14:58:59
 0  1      0  72428   1948 147260    0    0  8048     5  486  660  0  1 98  0  0 2025-04-19 14:59:04
 0  0      0  72448    396 154872    0    0 108105     6 1682 1838  1  3 69 27  0 2025-04-19 14:59:09
 0  0      0  83076    576 143668    0    0  2201    10  424  625  0  0 99  0  0 2025-04-19 14:59:14
 0  0      0  74456    472 151772    0    0 97602    19 1470 1652  1  3 67 29  0 2025-04-19 14:59:19
 0  0      0  73308    620 154416    0    0  6243    10  448  638  0  0 99  0  0 2025-04-19 14:59:24
 1  0      0  74492    272 142900    0    0 53601    12 1159 1321  2  2 84 12  0 2025-04-19 14:59:29
 1  0      0  71672    392 155832    0    0 73008    16  899 1008  0  2 78 19  0 2025-04-19 14:59:34
 1  0      0  83176    612 143476    0    0  1116     7  396  609  0  0 99  0  0 2025-04-19 14:59:39
 0  0      0  74936   1868 147340    0    0 137367     6 1898 1933  1  3 57 38  0 2025-04-19 14:59:44
 0  0      0  95112    476 131220    0    0  9314    22  509  666  0  1 99  0  0 2025-04-19 14:59:49
 4  1      0  93180    204 133716    0    0 58036    18 1143 1437  1  2 85 13  0 2025-04-19 14:59:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  85644    804 140288    0    0 53302    28  980 1056  1  2 85 13  0 2025-04-19 14:59:59
 1  0      0  71280    816 155280    0    0  3054    10  416  595  0  0 98  0  1 2025-04-19 15:00:04
 1  1      0  73272   2156 146992    0    0 104880    20 1647 1874  2  3 72 22  1 2025-04-19 15:00:09
 0  0      0  84144   1824 138240    0    0 10755    20  576  733  0  1 98  1  0 2025-04-19 15:00:14
 0  0      0  77772    544 149700    0    0 110135    34 1605 1816  2  3 68 26  1 2025-04-19 15:00:19
 0  0      0  71688    848 155060    0    0  6117    15  443  635  0  1 99  0  0 2025-04-19 15:00:24
 2  3      0  76328    492 150032    0    0 77663    18 1366 1592  1  2 74 22  0 2025-04-19 15:00:29
 0  0      0  71868   1140 152768    0    0 67604    18  997 1144  0  2 81 17  0 2025-04-19 15:00:34
 0  0      0  81624   1420 144736    0    0  1082    21  378  581  0  0 99  0  0 2025-04-19 15:00:39
 0  0      0  70452    636 156996    0    0 103610    33 1626 1879  1  3 70 26  0 2025-04-19 15:00:44
 0  0      0  75632    628 151684    0    0  8686     5  458  646  0  1 99  0  0 2025-04-19 15:00:49
 2  1      0  81020    496 147032    0    0 107566     6 1505 1742  1  3 63 34  0 2025-04-19 15:00:54
 0  0      0  92560    512 135020    0    0 15611    10  575  784  0  1 97  2  0 2025-04-19 15:00:59
 2  1      0  67400    536 158560    0    0 20733    22  752  941  1  1 96  3  0 2025-04-19 15:01:04
 1  0      0  70212   1820 154212    0    0 179438    23 2003 1941  2  4 36 58  0 2025-04-19 15:01:09
 1  0      0  96580    536 128776    0    0  5904     1  448  633  0  1 99  0  0 2025-04-19 15:01:14
 2  0      0  80624    300 148520    0    0 58776    25 1248 1518  1  2 85 12  0 2025-04-19 15:01:19
 0  0      0  77012    484 133548    0    0 23322    22  622  842  0  1 93  5  0 2025-04-19 15:01:24
 2  0      0  73112   2236 152512    0    0  6065     7  533  700  0  1 99  0  0 2025-04-19 15:01:29
 0  0      0  78168    644 149368    0    0 86502    32 1317 1565  1  2 76 20  0 2025-04-19 15:01:34
 0  0      0  95640    728 132096    0    0  4191     9  408  612  0  1 99  0  0 2025-04-19 15:01:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  72504   1916 151964    0    0 129422    10 1877 2098  1  3 58 37  0 2025-04-19 15:01:44
 0  0      0  77472   1804 147240    0    0  8913    22  538  710  1  1 98  0  0 2025-04-19 15:01:49
 0  0      0  67060    552 162324    0    0 76117    18 1310 1653  1  2 84 13  0 2025-04-19 15:01:54
 0  0      0  72024   2488 152220    0    0 14676    26  603  726  0  1 96  2  0 2025-04-19 15:01:59
 4  0      0  67208    152 154500    0    0 48611    21 1091 1359  1  2 89  9  0 2025-04-19 15:02:04
 1  0      0  67328    692 154940    0    0 40458    19  895  996  1  1 86 12  0 2025-04-19 15:02:10
 1  0      0  77096    500 151288    0    0  6953    11  506  693  0  0 99  0  0 2025-04-19 15:02:15
 0  0      0  72428    764 156592    0    0 86262    14 1501 1767  1  3 75 21  0 2025-04-19 15:02:20
 1  0      0  78056   2624 127864    0    0  7955    22  582  767  0  1 98  1  0 2025-04-19 15:02:25
 0  0      0  78208    828 132624    0    0 84572    22 1392 1678  1  3 76 21  0 2025-04-19 15:02:30
 0  0      0  77356    312 135780    0    0  6998    20  448  637  0  1 99  0  0 2025-04-19 15:02:35
 0  0      0  87860    228 140656    0    0 74397     5 1279 1596  1  2 81 16  0 2025-04-19 15:02:40
 0  0      0 108724    660 119020    0    0  9193    18  520  697  0  1 99  0  0 2025-04-19 15:02:45
 0  1      0  73536    828 153412    0    0 31660     8  924 1092  1  1 93  5  0 2025-04-19 15:02:50
 0  0      0  81588    560 145720    0    0 78891    40 1212 1424  1  2 76 21  0 2025-04-19 15:02:55
 0  0      0  75288    796 152288    0    0  1343     6  398  608  0  0 99  0  0 2025-04-19 15:03:00
 0  0      0  74528    484 135484    0    0 83461    16 1470 1698  1  3 75 21  0 2025-04-19 15:03:05
 0  0      0  69992    984 147088    0    0  2418     5  394  605  0  0 99  0  0 2025-04-19 15:03:10
 2  0      0  67656    296 154160    0    0 84658    14 1308 1503  1  2 73 23  0 2025-04-19 15:03:15
 1  0      0  68568    620 157500    0    0 35672    14  778  959  0  1 93  6  0 2025-04-19 15:03:20
 0  1      0  75484    552 150176    0    0  5801    18  481  662  0  1 99  0  0 2025-04-19 15:03:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  69604   1956 153612    0    0 85530    12 1565 1749  1  3 80 17  0 2025-04-19 15:03:30
 0  0      0  66840    724 159112    0    0  8110    15  543  713  0  1 99  0  0 2025-04-19 15:03:35
 1  0      0  80888   1660 142540    0    0 94386    20 1518 1803  1  3 71 25  0 2025-04-19 15:03:40
 0  0      0  67480   2624 154012    0    0 14749    18  625  768  0  1 97  1  0 2025-04-19 15:03:45
 0  1      0  67176    564 160176    0    0 95630    38 1524 1813  1  3 71 25  0 2025-04-19 15:03:50
 0  0      0  72372    616 136888    0    0 15282    17  519  691  0  1 97  2  0 2025-04-19 15:03:55
 0  1      0  80464   1288 137900    0    0 20545     6  761 1142  1  1 96  2  0 2025-04-19 15:04:00
 0  0      0  90132    380 136876    0    0 59266    10  929 1029  0  2 85 12  0 2025-04-19 15:04:05
 0  0      0  92508    400 134808    0    0  8162     5  497  709  1  1 98  1  0 2025-04-19 15:04:10
 0  0      0  74448    816 152728    0    0 106237    10 1452 1764  1  3 69 27  0 2025-04-19 15:04:15
 0  0      0  75552    664 152008    0    0  3486     6  392  645  0  0 99  0  0 2025-04-19 15:04:20
 0  0      0  76724    504 136944    0    0 63571    10 1234 1598  1  2 85 12  0 2025-04-19 15:04:25
 0  0      0  71988   1856 141832    0    0 10826    19  479  684  0  1 98  0  0 2025-04-19 15:04:30
 3  5      0  75036    408 147888    0    0 62324     2 1079 1403  1  2 79 18  0 2025-04-19 15:04:35
 0  0      0  85608    376 123768    0    0 147150    11 1544 1484  1  4 46 50  0 2025-04-19 15:04:40
 4  0      0  77232    728 132360    0    0  6669     5  468  640  0  1 99  0  0 2025-04-19 15:04:45
 0  0      0  78060    736 146732    0    0 88819     6 1416 1671  1  3 72 24  0 2025-04-19 15:04:50
 0  0      0  83632   2436 133928    0    0 10739    10  620  752  0  1 98  1  0 2025-04-19 15:04:55
 2  1      0  75100    692 141516    0    0 37808    18  867 1026  1  1 89  9  0 2025-04-19 15:05:00
 1  0      0  80684    632 145032    0    0 180866    22 1994 2215  2  4 32 61  1 2025-04-19 15:05:05
 0  0      0  89396    644 136388    0    0  5598    18  442  616  0  1 99  0  0 2025-04-19 15:05:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  2      0  75536   1356 137844    0    0 61075     6 1321 1521  1  2 81 15  0 2025-04-19 15:05:15
 1  1      0  72136    296 149544    0    0 193506    14 1860 1798  1  4 29 65  0 2025-04-19 15:05:20
 0  0      0  85756    804 135516    0    0 17728    16  572  723  0  1 98  1  0 2025-04-19 15:05:25
 0  5      0  85648    560 135676    0    0 53066    14 1192 1431  1  2 81 16  0 2025-04-19 15:05:30
 0  0      0  78928    452 144168    0    0 193932    25 1882 1822  1  4 23 72  0 2025-04-19 15:05:35
 0  0      0  91244    640 131924    0    0 14720     9  482  635  0  1 99  0  0 2025-04-19 15:05:40
 4  3      0  82984    200 142320    0    0 50152    18 1042 1337  1  2 87 11  0 2025-04-19 15:05:45
 1  0      0  83300    568 142444    0    0 59110    14  929 1046  0  2 85 13  0 2025-04-19 15:05:50
 1  1      0  76376   2288 144260    0    0 11922     5  548  723  0  1 98  1  0 2025-04-19 15:05:55
 2  0      0  83124    396 139816    0    0 180514    14 2210 2256  1  4 35 59  0 2025-04-19 15:06:00
 0  0      0  84364   1224 137552    0    0 16633    26  582  744  0  1 96  3  0 2025-04-19 15:06:05
 4  0      0  79620    140 146408    0    0 64916    18 1414 1763  1  2 83 14  0 2025-04-19 15:06:10
 0  0      0  94216   1676 127868    0    0 110278    18 1511 1501  1  3 63 34  0 2025-04-19 15:06:15
 0  0      0  96972   2280 120152    0    0  8393    20  643  770  1  1 98  0  0 2025-04-19 15:06:20
 0  0      0  87036    320 139064    0    0 120448    25 1630 1770  1  3 65 31  0 2025-04-19 15:06:25
 0  0      0  89680    796 135692    0    0  4655    24  387  587  0  0 99  0  0 2025-04-19 15:06:30
 4  0      0  81428    180 146328    0    0 89825     6 1376 1618  1  3 71 26  0 2025-04-19 15:06:35
 0  0      0  86248   2516 135016    0    0 24283    20  727  853  0  1 93  6  0 2025-04-19 15:06:40
 0  1      0  75328   1656 144424    0    0 11654    10  538  719  0  1 97  1  0 2025-04-19 15:06:45
 1  0      0  93076    276 133560    0    0 189706    42 2119 2202  1  5 33 62  0 2025-04-19 15:06:50
 3  0      0  85376    732 140852    0    0 11722     9  502  677  0  1 98  1  0 2025-04-19 15:06:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 4  2      0  77668    720 149080    0    0 51640     6 1045 1363  1  2 83 14  0 2025-04-19 15:07:01
 0  0      0  82764    776 142920    0    0 112741    19 1345 1393  1  3 60 37  0 2025-04-19 15:07:06
 0  0      0  88052    724 137332    0    0  4578     6  419  611  0  1 99  0  0 2025-04-19 15:07:11
 2  1      0  71480    340 155668    0    0 114584    18 1523 1815  1  3 65 31  0 2025-04-19 15:07:16
 0  0      0  80584   2152 142880    0    0 16886     6  618  778  1  1 96  2  0 2025-04-19 15:07:21
 2  1      0  80880   2064 132736    0    0 19985     6  873 1227  1  1 96  2  0 2025-04-19 15:07:26
 0  0      0  89588    724 135520    0    0 87344    10 1099 1128  1  2 75 22  0 2025-04-19 15:07:31
 0  0      0  94428   1920 128060    0    0  8688    20  567  717  0  1 98  0  0 2025-04-19 15:07:36
 4  3      0  68600    456 154872    0    0 147301    20 1863 1912  1  4 48 47  0 2025-04-19 15:07:41
 0  0      0  90916    484 134868    0    0 71901    12 1009 1145  0  2 75 22  0 2025-04-19 15:07:46
 1  1      0  82368    768 143880    0    0  7399    10  507  690  0  1 99  0  0 2025-04-19 15:07:51
 0  0      0  86892    396 140320    0    0 128766     9 1690 1879  1  3 59 36  0 2025-04-19 15:07:56
 0  0      0  86924    680 139820    0    0  6775    14  437  615  0  0 99  0  0 2025-04-19 15:08:01
 0  0      0  83176    632 143404    0    0 87597    12 1396 1596  1  2 78 19  0 2025-04-19 15:08:06
 0  2      0  73292    284 153316    0    0 12245    16  500  661  0  1 90  9  0 2025-04-19 15:08:11
 3  4      0  68520    388 155136    0    0 100335     6 1628 1806  1  3 68 28  0 2025-04-19 15:08:16
 0  0      0  80460    912 145544    0    0 95664    23 1264 1330  1  2 67 30  0 2025-04-19 15:08:21
 0  0      0  99236   1320 127548    0    0  5293    18  463  643  0  0 99  0  0 2025-04-19 15:08:26
 0  0      0  79264    556 149152    0    0 154795    20 1773 1963  1  4 47 48  0 2025-04-19 15:08:31
 0  0      0  91628   2492 131620    0    0 20992    10  640  789  0  1 97  2  0 2025-04-19 15:08:36
 1  1      0  77332   1448 141860    0    0 32450    18  930 1280  1  1 93  5  0 2025-04-19 15:08:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  77088    592 150336    0    0 79016    24 1096 1107  1  2 78 19  0 2025-04-19 15:08:46
 0  0      0  95404    432 132508    0    0  3037     6  434  627  0  1 99  0  0 2025-04-19 15:08:51
 0  0      0  88328   2016 132824    0    0 100276    10 1576 1804  1  3 69 27  0 2025-04-19 15:08:56
 0  0      0  92696   1156 129148    0    0  9525    16  540  712  0  1 98  0  0 2025-04-19 15:09:01
 3  1      0  72920    532 154108    0    0 81758    21 1317 1603  1  2 74 23  0 2025-04-19 15:09:06
 1  0      0  96136    700 131524    0    0 31762    14  672  875  0  1 91  7  0 2025-04-19 15:09:11
 0  2      0  78416    240 149560    0    0 15228    13  523  740  0  1 98  1  0 2025-04-19 15:09:16
 0  0      0 102644    472 126060    0    0 85036    10 1424 1642  1  2 74 23  0 2025-04-19 15:09:21
 0  0      0  77572    916 149824    0    0  7371     9  431  608  0  0 99  0  0 2025-04-19 15:09:26
 0  0      0  82060    560 146768    0    0 114807    10 1633 1787  1  3 63 33  0 2025-04-19 15:09:31
 0  0      0  93308   2064 130708    0    0 20419    27  593  734  0  1 97  1  0 2025-04-19 15:09:36
 0  1      0  88904    788 127124    0    0 48361    21 1036 1320  1  2 87 10  1 2025-04-19 15:09:41
 0  0      0  81580    756 146736    0    0 138627     3 1447 1433  1  3 51 45  0 2025-04-19 15:09:46
 0  0      0  91860    596 136832    0    0  4080    15  445  647  0  0 99  0  0 2025-04-19 15:09:51
 4  6      0  74360    396 151632    0    0 107268     6 1623 1795  1  3 67 29  0 2025-04-19 15:09:57
 1  0      0  79220   2592 143592    0    0 66490    15 1127 1196  1  2 81 16  0 2025-04-19 15:10:02
 0  0      0 102708    448 122972    0    0  6626    20  495  665  0  1 98  0  1 2025-04-19 15:10:07
 0  0      0  82900    300 145368    0    0 118568    14 1868 2111  2  3 62 32  0 2025-04-19 15:10:12
 1  0      0  73072    976 154560    0    0  8856    10  547  737  0  1 99  0  0 2025-04-19 15:10:17
10  0      0  94276    448 133096    0    0 98094     6 1490 1754  1  3 64 33  0 2025-04-19 15:10:22
 1  0      0  98628   1880 124784    0    0 112835    10 1415 1429  1  3 62 34  0 2025-04-19 15:10:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  74212   2364 147048    0    0  4542    21  521  688  0  1 99  0  0 2025-04-19 15:10:32
 0  0      0  95636    268 133412    0    0 79699    14 1310 1548  1  2 80 16  0 2025-04-19 15:10:37
 0  0      0  93528   2560 129608    0    0  8184    26  559  710  0  1 98  1  0 2025-04-19 15:10:42
 3  1      0  70920    272 157612    0    0 93854    21 1472 1688  1  2 70 26  0 2025-04-19 15:10:47
 1  0      0  76396    968 151248    0    0 24277    12  600  812  0  1 94  5  0 2025-04-19 15:10:52
