procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  98948   5604 275548    0    0     0     4  751  966  1  1 97  0  1 2025-04-19 12:02:12
 0  0      0  98948   5604 275548    0    0     0    68  529  796  0  1 98  0  1 2025-04-19 12:02:13
 0  0      0 117600   5604 275548    0    0     0     0 1739 2732  4  4 91  0  1 2025-04-19 12:02:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  0      0 116116   5612 275556    0    0     0   112  789 1012  1  2 96  0  1 2025-04-19 12:02:15
 0  0      0 116116   5612 275556    0    0     0     0  566  826  1  0 98  0  1 2025-04-19 12:02:16
 0  0      0 116116   5620 275564    0    0     4    12  527  839  0  1 98  0  1 2025-04-19 12:02:17
 0  0      0 114104   5620 275564    0    0     0    12  734  898  1  1 97  0  1 2025-04-19 12:02:18
 0  0      0 112592   5620 275564    0    0     0     0  786  997  2  2 94  0  1 2025-04-19 12:02:19
 1  0      0 112592   5628 275568    0    0     0    96  631  829  1  0 98  0  0 2025-04-19 12:02:20
 0  0      0 112592   5628 275572    0    0     0     0  667  872  1  1 97  0  1 2025-04-19 12:02:21
 0  0      0 112352   5628 275572    0    0     0     0  522  784  1  1 98  0  0 2025-04-19 12:02:22
 0  0      0 112352   5628 275576    0    0     0     4  668  863  1  1 97  0  2 2025-04-19 12:02:23
 0  0      0 117960   5628 275584    0    0     0     4 1816 2937  3  3 93  0  1 2025-04-19 12:02:24
 0  0      0 117960   5636 275584    0    0     0   192  608  875  0  0 98  0  1 2025-04-19 12:02:25
 2  0      0 106872   5680 287708    0    0 12224     0  615  832  1  1 98  0  0 2025-04-19 12:02:26
 1  0      0 102868   5976 288028    0    0   624     0  899 1267  3  1 94  1  1 2025-04-19 12:02:27
 0  0      0 102868   5976 288092    0    0     0     0  555  765  1  1 98  0  1 2025-04-19 12:02:28
 0  0      0 100852   5976 288092    0    0     0     4  922 1089  2  2 95  0  1 2025-04-19 12:02:29
 0  0      0 100852   5984 288092    0    0     0    44  526  741  1  1 97  0  1 2025-04-19 12:02:30
 0  0      0 100852   5984 288092    0    0     0     0  714  895  1  1 98  0  0 2025-04-19 12:02:31
 0  0      0 100852   5984 288104    0    0     0    24  619  885  1  1 98  0  0 2025-04-19 12:02:32
 0  0      0 100852   5984 288104    0    0     0     0  495  752  0  1 98  0  1 2025-04-19 12:02:33
 0  0      0  88376   5992 291584    0    0  3476    80 2077 3149  4  3 91  0  1 2025-04-19 12:02:34
 0  0      0  88376   5992 291584    0    0     0    12  565  851  1  1 98  0  1 2025-04-19 12:02:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  88376   5992 291584    0    0     0     8  526  788  1  1 98  0  1 2025-04-19 12:02:36
 1  0      0  80060   6020 301320    0    0  9796   164 1294 2050  3  2 93  0  1 2025-04-19 12:02:37
 0  0      0  79556   6020 301380    0    0     0     0  632  935  1  1 96  0  1 2025-04-19 12:02:38
 0  0      0  77792   6020 301380    0    0     0     0 1091 1355  3  2 93  0  2 2025-04-19 12:02:39
 0  0      0  77540   6020 301388    0    0     4    68  650 1017  1  1 97  0  2 2025-04-19 12:02:40
 0  0      0  77540   6020 301388    0    0     0     0  559  850  1  1 98  0  0 2025-04-19 12:02:41
 0  0      0  77540   6028 301388    0    0     0    72  756  930  1  0 97  0  2 2025-04-19 12:02:42
 0  0      0  77540   6028 301392    0    0     0     0  451  736  0  1 99  0  0 2025-04-19 12:02:43
 0  0      0  70672   6028 301396    0    0     0     0 1618 2601  3  4 88  0  5 2025-04-19 12:02:44
 0  0      0  70672   6028 301396    0    0     0     0  587  876  1  0 98  0  1 2025-04-19 12:02:45
 0  0      0  70672   6028 301396    0    0     0     0  497  776  0  1 99  0  0 2025-04-19 12:02:46
 0  0      0  70672   6036 301400    0    0     0    60  795 1053  1  0 97  0  1 2025-04-19 12:02:47
 0  0      0  70672   6036 301400    0    0     0     4  502  763  1  1 98  0  0 2025-04-19 12:02:48
 2  0      0  71452   6036 300980    0    0     0     0  811  953  1  2 95  0  2 2025-04-19 12:02:49
 0  0      0  71684   6036 300896    0    0     0     4  600  807  1  0 99  0  1 2025-04-19 12:02:50
 0  0      0  71684   6036 300900    0    0     0     0  513  755  1  1 97  0  1 2025-04-19 12:02:51
 0  0      0  71684   6044 300896    0    0     0    68  737  955  1  1 97  0  1 2025-04-19 12:02:52
 1  0      0  71684   6044 300904    0    0     0    16  495  752  1  1 97  0  1 2025-04-19 12:02:53
 1  0      0 139400   2776 253440    0    0  2096     4 1348 2397  1  2 91  1  5 2025-04-19 12:02:54
 0  0      0 129588   3008 262104    0    0  8880   128 1577 1810  3  3 93  1  1 2025-04-19 12:02:55
 0  0      0 129588   3008 262112    0    0     4     0  607  897  0  1 97  0  1 2025-04-19 12:02:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 129336   3008 262116    0    0     0     8  636  898  1  1 97  0  2 2025-04-19 12:02:57
 0  0      0 127572   3008 262124    0    0     0    12  716  875  1  1 98  0  0 2025-04-19 12:02:58
 0  0      0 127572   3008 262124    0    0     0     0  542  814  0  0 98  0  2 2025-04-19 12:02:59
 0  0      0 125556   3008 262124    0    0     0     0  746  965  1  2 96  0  1 2025-04-19 12:03:00
 0  0      0 125556   3016 262124    0    0     0    88  548  790  1  1 97  0  1 2025-04-19 12:03:01
 0  0      0 113268   3016 262124    0    0     0     4  568  804  1  2 96  0  1 2025-04-19 12:03:02
 0  0      0 113268   3016 262128    0    0     0     0  859 1003  1  1 94  0  3 2025-04-19 12:03:03
 0  0      0 113268   3016 262128    0    0    24     0  528  757  1  1 97  0  1 2025-04-19 12:03:04
 0  0      0 106904   3300 264464    0    0  2592    24 1963 3116  5  3 90  0  2 2025-04-19 12:03:05
 0  0      0 106904   3308 264468    0    0     0   108  584  860  1  1 98  0  1 2025-04-19 12:03:06
 0  0      0 106904   3308 264468    0    0     0     0  647  931  0  1 99  0  0 2025-04-19 12:03:07
 0  0      0 106904   3308 264468    0    0     0    24  511  740  1  0 99  0  0 2025-04-19 12:03:08
 0  0      0 106904   3308 264468    0    0     0     0  500  749  1  1 98  0  0 2025-04-19 12:03:09
 0  0      0 106904   3308 264472    0    0     0     0 1011 1207  2  2 96  0  0 2025-04-19 12:03:10
 0  5      0 106904   3312 264472    0    0     0    80  534  747  1  1 17 82  0 2025-04-19 12:03:11
 0  0      0 104256   3316 264472    0    0     0     4  693  960  1  1 81 12  5 2025-04-19 12:03:12
 0  0      0 104256   3316 264472    0    0     0   112  515  758  1  0 99  0  0 2025-04-19 12:03:13
 5  0      0 110480   3324 264472    0    0     0    56 1228 1941  2  2 95  0  1 2025-04-19 12:03:14
 0  0      0 122960   3324 264476    0    0     0     4 1079 1554  2  3 94  0  1 2025-04-19 12:03:15
 0  0      0 122484   3324 264476    0    0     0     0  514  796  0  1 99  0  0 2025-04-19 12:03:16
 0  0      0 120724   3684 265556    0    0  1456     0 1027 1171  1  1 96  0  1 2025-04-19 12:03:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 120472   3684 265572    0    0     0     0  505  715  0  1 98  0  1 2025-04-19 12:03:18
 0  0      0 120472   3692 265572    0    0     0    92  535  801  1  1 98  0  0 2025-04-19 12:03:19
 0  0      0 117952   3692 265572    0    0     0     0  744  955  1  1 97  0  0 2025-04-19 12:03:20
 0  0      0 117952   3692 265572    0    0     0     0  514  771  1  1 98  0  0 2025-04-19 12:03:21
 0  0      0 117952   3692 265576    0    0     0     4  770  913  2  1 97  0  0 2025-04-19 12:03:22
 0  0      0 113540   3692 265580    0    0     0     8  589  790  0  2 97  0  0 2025-04-19 12:03:23
 0  0      0 113540   3700 265580    0    0     0    76  499  751  0  1 98  0  1 2025-04-19 12:03:24
 0  0      0 104856   3700 265592    0    0     8     8 1795 2979  4  3 93  0  1 2025-04-19 12:03:25
 0  0      0 104856   3700 265600    0    0     0     0  550  836  0  0 99  0  1 2025-04-19 12:03:26
 1  0      0 104856   3700 265600    0    0     0     0  638  901  1  1 98  0  0 2025-04-19 12:03:27
 0  0      0 104856   3704 265596    0    0     0    20  673  837  1  1 98  0  0 2025-04-19 12:03:28
 0  0      0 104856   3712 265600    0    0     0   120  572  785  1  0 98  0  1 2025-04-19 12:03:29
 0  0      0 103596   3712 265612    0    0     0     0  949 1068  2  2 93  0  3 2025-04-19 12:03:30
 0  0      0 103596   3712 265612    0    0     0     0  584  811  0  1 98  0  1 2025-04-19 12:03:31
 0  0      0 103596   3712 265612    0    0     0     4  532  807  0  1 98  0  1 2025-04-19 12:03:32
 0  0      0 133820   3456 265028    0    0     0     0  593  768  1  2 97  0  0 2025-04-19 12:03:33
 0  0      0 133352   3464 265004    0    0     0    36  505  738  0  0 99  0  1 2025-04-19 12:03:34
 0  0      0 103260   3472 265340    0    0   336    88 1839 2831  4  4 91  0  1 2025-04-19 12:03:35
 0  0      0 103260   3472 265344    0    0     0    12  591  882  1  0 98  0  1 2025-04-19 12:03:36
 0  0      0 103036   3472 265344    0    0     0     0  529  858  0  1 98  0  1 2025-04-19 12:03:37
 0  0      0 103036   3472 265344    0    0     0     4  682  881  1  1 96  0  2 2025-04-19 12:03:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 103036   3472 265348    0    0     0     0  490  780  1  1 97  0  1 2025-04-19 12:03:39
 0  0      0 101776   3480 265352    0    0     0    80  790 1166  2  1 96  0  1 2025-04-19 12:03:40
 0  0      0 101552   3480 265356    0    0     0     4  770  983  1  1 97  0  1 2025-04-19 12:03:41
 0  0      0  99032   3480 269052    0    0  3720     0  534  810  0  1 98  0  1 2025-04-19 12:03:42
 0  0      0  90840   3480 269076    0    0     0     0  585  785  0  2 97  0  0 2025-04-19 12:03:43
 0  0      0  90840   3480 269076    0    0     0     0  508  750  0  0 99  0  1 2025-04-19 12:03:44
 0  0      0 105256   3488 271832    0    0  2756   104 1759 2835  4  3 92  0  2 2025-04-19 12:03:45
 0  0      0 103748   3488 271832    0    0     0     0  782  976  1  1 98  0  0 2025-04-19 12:03:46
 0  0      0 103748   3488 271836    0    0     0     0  604  927  1  1 97  0  1 2025-04-19 12:03:47
 0  0      0 103748   3488 271836    0    0     0     0  564  760  1  0 99  0  0 2025-04-19 12:03:48
 0  0      0 103748   3488 271840    0    0     0   124  767  903  1  1 97  0  0 2025-04-19 12:03:49
 0  0      0 104000   3496 271840    0    0     0    68  794  970  1  1 96  0  1 2025-04-19 12:03:50
 0  0      0 123736   3496 271844    0    0     0     8  670  860  1  1 95  0  2 2025-04-19 12:03:51
 0  0      0 122984   3496 271844    0    0     0     0  615  826  1  1 98  0  1 2025-04-19 12:03:52
 0  0      0 122984   3496 271844    0    0     0     0  530  764  1  0 99  0  0 2025-04-19 12:03:53
 0  0      0 121724   3496 271844    0    0     0    12  752  927  1  1 96  0  1 2025-04-19 12:03:54
 0  0      0 108504   3504 271840    0    0     0    88 1530 2491  3  2 94  0  1 2025-04-19 12:03:55
 0  0      0 108504   3504 271844    0    0     0     0  550  805  1  1 97  0  2 2025-04-19 12:03:56
 0  0      0 108504   3504 271844    0    0     0     4  585  925  1  1 97  0  1 2025-04-19 12:03:57
 0  0      0 107748   3512 271848    0    0     0    64  580  835  1  1 97  0  1 2025-04-19 12:03:58
 0  0      0 107496   3512 271852    0    0     0     0  773  978  1  2 97  0  0 2025-04-19 12:03:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 106768   3512 271852    0    0     0     0  703  940  1  1 96  0  2 2025-04-19 12:04:00
 0  0      0 106516   3512 271852    0    0     0     0  547  802  1  1 97  0  0 2025-04-19 12:04:01
 0  0      0 106292   3512 271856    0    0     0    12  768  940  1  1 95  0  2 2025-04-19 12:04:02
 0  0      0 106292   3520 271856    0    0     0    80  530  799  1  1 97  0  1 2025-04-19 12:04:03
 0  0      0 106292   3520 271856    0    0     0     4  502  739  0  1 99  0  0 2025-04-19 12:04:04
 0  0      0 118304   3520 271860    0    0     0     4 1831 2732  4  3 91  0  2 2025-04-19 12:04:05
 0  0      0 118304   3520 271860    0    0     0     0  522  798  0  0 99  0  0 2025-04-19 12:04:06
 0  0      0 118304   3520 271860    0    0     0     8  650  967  1  1 98  0  0 2025-04-19 12:04:07
 0  0      0 117072   3528 271852    0    0     0    96  670  853  1  1 96  0  2 2025-04-19 12:04:08
 0  0      0 117072   3528 271860    0    0     0    20  548  785  1  1 98  0  1 2025-04-19 12:04:09
 0  0      0 115308   3528 271868    0    0     0     0 1011 1303  2  2 96  0  0 2025-04-19 12:04:10
 0  0      0 115308   3528 271872    0    0     0     0  587  807  1  0 99  0  0 2025-04-19 12:04:11
 0  0      0 115308   3536 271872    0    0     0    60  705  882  1  1 97  0  0 2025-04-19 12:04:12
 0  0      0 115056   3536 271880    0    0     0     4  652  877  1  1 98  0  0 2025-04-19 12:04:13
 0  0      0 110708   3536 271884    0    0     0     0  488  758  1  1 98  0  1 2025-04-19 12:04:14
 0  0      0 113992   3536 271888    0    0     0     8 1860 3006  4  3 92  0  1 2025-04-19 12:04:15
 0  0      0 113744   3536 271888    0    0     0     4  682  933  1  1 98  0  0 2025-04-19 12:04:16
 0  0      0 113744   3544 271888    0    0     0    96  607  929  1  0 97  0  2 2025-04-19 12:04:17
 0  0      0 113744   3544 271888    0    0     0     0  492  742  0  1 98  0  1 2025-04-19 12:04:18
 0  0      0 113744   3544 271888    0    0     0     0  645  878  0  1 98  0  1 2025-04-19 12:04:19
 1  0      0 112736   3544 271888    0    0     0     0  781  958  2  2 95  0  1 2025-04-19 12:04:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 112736   3544 271892    0    0     0    64  664  844  1  1 97  0  1 2025-04-19 12:04:21
 0  0      0 112512   3552 271892    0    0     0    68  525  780  0  0 99  0  1 2025-04-19 12:04:22
 0  0      0 112512   3552 271896    0    0     0     0  758  951  1  1 97  0  0 2025-04-19 12:04:23
 0  0      0 112512   3552 271896    0    0     0     0  479  741  1  0 99  0  1 2025-04-19 12:04:24
 0  0      0 119672   3552 271904    0    0     0     0 1803 3133  3  3 93  0  1 2025-04-19 12:04:25
 0  0      0 119672   3552 271900    0    0     0     0  816  964  1  1 96  0  1 2025-04-19 12:04:26
 0  0      0 119672   3560 271892    0    0     0    92  647  971  1  1 98  0  0 2025-04-19 12:04:27
 0  0      0 119420   3560 271904    0    0     0    76  533  755  0  1 98  0  1 2025-04-19 12:04:28
 0  0      0 119420   3568 271908    0    0     0    72  787  956  2  1 96  0  1 2025-04-19 12:04:29
 0  0      0 118664   3568 271908    0    0     0     8  730  979  2  2 96  0  0 2025-04-19 12:04:30
 0  0      0 118664   3568 271908    0    0     0     0  513  778  1  0 99  0  1 2025-04-19 12:04:31
 0  0      0 118664   3568 271908    0    0     0     0  539  791  1  1 97  0  1 2025-04-19 12:04:32
 0  0      0 118664   3568 271908    0    0     0     0  472  742  1  1 98  0  0 2025-04-19 12:04:33
 0  0      0 118664   3576 271908    0    0     0   108  734  947  1  1 97  0  1 2025-04-19 12:04:34
 0  0      0 107216   3576 271920    0    0     0     4 1846 3031  3  3 91  0  2 2025-04-19 12:04:35
 0  0      0 107216   3576 271920    0    0     0     0  612  812  1  1 97  0  1 2025-04-19 12:04:36
 0  0      0 107216   3576 271920    0    0     0     0  875 1125  1  1 97  0  1 2025-04-19 12:04:37
 0  0      0 107216   3576 271920    0    0     0     0  511  724  1  1 97  0  2 2025-04-19 12:04:38
 0  0      0 106208   3584 271916    0    0     0    84  711  865  1  1 95  0  3 2025-04-19 12:04:39
 0  0      0 105704   3584 271924    0    0     0    24  976 1199  2  2 94  0  1 2025-04-19 12:04:40
 0  0      0 105704   3584 271924    0    0     0     4  548  776  1  0 98  0  0 2025-04-19 12:04:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 105704   3584 271924    0    0     0    12  795  980  1  1 95  0  3 2025-04-19 12:04:42
 0  0      0 105704   3584 271928    0    0     0     0  536  780  0  1 99  0  0 2025-04-19 12:04:43
 0  0      0 105704   3592 271928    0    0     0   200  512  763  1  0 99  0  1 2025-04-19 12:04:44
 0  0      0 101168   3592 271936    0    0     0     0 1629 2435  3  5 84  0  8 2025-04-19 12:04:45
 0  0      0 101168   3592 271932    0    0     0     0  508  758  0  0 99  0  0 2025-04-19 12:04:46
 0  0      0 101168   3592 271932    0    0     0     8  767 1059  1  1 96  0  1 2025-04-19 12:04:47
 0  0      0 101168   3592 271932    0    0     0     4  605  821  1  1 98  0  1 2025-04-19 12:04:48
 1  0      0 101168   3600 271932    0    0     0    96  527  774  1  1 98  0  1 2025-04-19 12:04:49
